speed_index,env_index,replicate,command_vx,samples,mean_vx,bias_vx,mae_vx,rmse_vx,std_vx,completion,tracking_fraction,mean_abs_vy,mean_abs_yaw,mean_power_w,energy_j,distance_m,mechanical_cot,failure_time_s,survived,fell,timed_out,tracking_success
1,19,3,0.2,750,0.17674491,-0.02325514,0.023290586,0.025548756,0.010579613,,1.0,0.0059932955,0.055027317,8.881768,133.22652,2.6511722,0.3184261,,True,False,False,True
1,20,4,0.2,750,0.17674029,-0.023259796,0.023294149,0.025552586,0.01057794,,1.0,0.005985967,0.05503049,8.88284,133.24261,2.6511035,0.31847283,,True,False,False,True
1,21,5,0.2,750,0.1767601,-0.023239888,0.023277065,0.025534654,0.010579525,,1.0,0.005989554,0.055020683,8.877654,133.1648,2.6514027,0.3182509,,True,False,False,True
1,22,6,0.2,750,0.17675179,-0.02324833,0.023284223,0.025542561,0.010578381,,1.0,0.00598945,0.055028576,8.881989,133.22972,2.6512754,0.31842136,,True,False,False,True
1,23,7,0.2,750,0.17674762,-0.023252353,0.02328804,0.025546571,0.010581462,,1.0,0.0059927246,0.055025335,8.885929,133.28885,2.6512136,0.31857008,,True,False,False,True
1,24,8,0.2,750,0.17674857,-0.023251379,0.023286453,0.02554591,0.010581725,,1.0,0.0059989425,0.05502761,8.887785,133.31686,2.651226,0.31863555,,True,False,False,True
1,25,9,0.2,750,0.17674115,-0.023258956,0.023294583,0.025552632,0.0105788205,,1.0,0.005988699,0.05502642,8.88044,133.20656,2.6511145,0.31838533,,True,False,False,True
1,26,10,0.2,750,0.17674045,-0.02325961,0.023294086,0.0255528,0.010578381,,1.0,0.0059916014,0.055033065,8.881383,133.22076,2.6511059,0.3184203,,True,False,False,True
1,27,11,0.2,750,0.17674434,-0.023255719,0.02329066,0.02554989,0.010579437,,1.0,0.0059875934,0.055025555,8.880846,133.21265,2.6511638,0.31839395,,True,False,False,True
1,28,12,0.2,750,0.17675012,-0.023249889,0.023285996,0.025544306,0.010580669,,1.0,0.0059877923,0.05502415,8.882243,133.2336,2.6512508,0.31843358,,True,False,False,True
1,29,13,0.2,750,0.17675059,-0.02324934,0.02328461,0.025543887,0.010581814,,1.0,0.0059908605,0.055025,8.881379,133.2206,2.6512575,0.3184017,,True,False,False,True
1,30,14,0.2,750,0.17673485,-0.023265207,0.023299633,0.025557129,0.010576883,,1.0,0.0059863585,0.055029225,8.879222,133.1883,2.6510227,0.3183527,,True,False,False,True
1,31,15,0.2,750,0.1767524,-0.02324747,0.023282504,0.025542598,0.010584014,,1.0,0.005991048,0.055023946,8.885946,133.28911,2.6512887,0.3185617,,True,False,False,True
2,32,0,0.4,750,0.38059562,-0.019404462,0.0225759,0.025910009,0.017169874,0.95148903,1.0,0.009327407,0.060625326,12.351742,185.27618,5.7089367,0.20564601,,True,False,False,True
2,33,1,0.4,750,0.38061714,-0.019382952,0.022560326,0.025887717,0.017158154,0.95154285,1.0,0.009338676,0.0606867,12.355705,185.33557,5.7092547,0.20570047,,True,False,False,True
2,34,2,0.4,750,0.38063037,-0.019369582,0.022554712,0.025880583,0.01716727,0.95157593,1.0,0.00933299,0.06066421,12.354481,185.31735,5.709461,0.20567282,,True,False,False,True
2,35,3,0.4,750,0.3806145,-0.019385356,0.022564359,0.025894776,0.017169006,0.95153624,1.0,0.009322442,0.060620096,12.351968,185.27954,5.709219,0.20563957,,True,False,False,True
2,36,4,0.4,750,0.38069063,-0.01930958,0.022531375,0.0258414,0.017168572,0.95172656,1.0,0.009289859,0.06065806,12.341455,185.12186,5.7103543,0.2054237,,True,False,False,True
2,37,5,0.4,750,0.38066846,-0.019331465,0.02254417,0.025857829,0.017175514,0.9516711,1.0,0.009295583,0.060663655,12.34067,185.11002,5.71003,0.20542222,,True,False,False,True
2,38,6,0.4,750,0.38065904,-0.019341066,0.022549847,0.025865424,0.01717161,0.9516476,1.0,0.009289545,0.060667027,12.342295,185.13452,5.709883,0.2054547,,True,False,False,True
2,39,7,0.4,750,0.3806648,-0.019335251,0.022541491,0.025858937,0.017172044,0.951662,1.0,0.009310629,0.06066093,12.345218,185.1783,5.7099733,0.20550005,,True,False,False,True
2,40,8,0.4,750,0.3806097,-0.01939022,0.022565765,0.025898127,0.017170742,0.9515242,1.0,0.009332597,0.06063776,12.352604,185.28899,5.709146,0.20565268,,True,False,False,True
2,41,9,0.4,750,0.3806058,-0.019394532,0.022577984,0.025907215,0.017169874,0.9515145,1.0,0.009285811,0.06060957,12.352116,185.2818,5.7090774,0.20564717,,True,False,False,True
2,42,10,0.4,750,0.38059986,-0.019400142,0.022580236,0.025910731,0.01717508,0.95149964,1.0,0.009285141,0.06062214,12.349874,185.24814,5.7089963,0.20561273,,True,False,False,True
2,43,11,0.4,750,0.38059545,-0.019404607,0.022575429,0.02590918,0.0171651,0.9514886,1.0,0.009323874,0.06065482,12.351205,185.26814,5.708931,0.20563729,,True,False,False,True
2,44,12,0.4,750,0.3805964,-0.019403618,0.022576971,0.025910212,0.017170308,0.951491,1.0,0.009308153,0.060626034,12.354852,185.32277,5.708948,0.2056973,,True,False,False,True
2,45,13,0.4,750,0.38086116,-0.019138882,0.022421218,0.02571246,0.01717161,0.9521529,1.0,0.00925377,0.060577173,12.339252,185.08871,5.712918,0.20529476,,True,False,False,True
2,46,14,0.4,750,0.3806646,-0.019335091,0.022546936,0.025862599,0.017183755,0.95166147,1.0,0.009292966,0.0606593,12.341932,185.1289,5.7099805,0.20544498,,True,False,False,True
2,47,15,0.4,750,0.38064343,-0.019356562,0.022543328,0.02586804,0.017158588,0.95160854,1.0,0.009332085,0.060608692,12.358094,185.37154,5.7096515,0.20572609,,True,False,False,True
3,48,0,0.6,750,0.586349,-0.013651252,0.0234621,0.026815375,0.023079362,0.9772483,1.0,0.013158715,0.06250545,18.130869,271.96277,8.795235,0.19593766,,True,False,False,True
3,49,1,0.6,750,0.58662206,-0.013377824,0.023331204,0.02668961,0.023096142,0.9777034,1.0,0.013190845,0.062511295,18.1417,272.12537,8.79933,0.19596358,,True,False,False,True
3,50,2,0.6,750,0.5864805,-0.013519002,0.023407407,0.02676372,0.02311291,0.9774675,1.0,0.013189132,0.062485773,18.141415,272.121,8.797209,0.19600767,,True,False,False,True
3,51,3,0.6,750,0.58655936,-0.013440626,0.023360077,0.02671614,0.023092916,0.9775989,1.0,0.013200935,0.062517464,18.134115,272.01172,8.798391,0.19590262,,True,False,False,True
3,52,4,0.6,750,0.58635825,-0.0136416815,0.023451831,0.026803711,0.023081297,0.9772637,1.0,0.013167352,0.06250028,18.127365,271.91077,8.795375,0.19589707,,True,False,False,True
3,53,5,0.6,750,0.5864284,-0.013571632,0.023418477,0.02677295,0.02307355,0.97738063,1.0,0.013153291,0.06250211,18.131487,271.97226,8.796424,0.19591802,,True,False,False,True
3,54,6,0.6,750,0.586457,-0.0135428775,0.023405878,0.02675931,0.02308259,0.9774283,1.0,0.01315142,0.062489875,18.130465,271.95718,8.796863,0.19589739,,True,False,False,True
3,55,7,0.6,750,0.58633727,-0.013662844,0.02346289,0.026816178,0.023069674,0.97722876,1.0,0.013156059,0.062509276,18.128176,271.9225,8.795059,0.19591255,,True,False,False,True
3,56,8,0.6,750,0.5864399,-0.013559808,0.023431199,0.026790237,0.023113554,0.9773998,1.0,0.013170652,0.062482174,18.140415,272.10608,8.7966,0.19601049,,True,False,False,True
3,57,9,0.6,750,0.5864285,-0.013571804,0.023422888,0.026774842,0.023065152,0.9773808,1.0,0.013160322,0.06249339,18.128391,271.92566,8.796427,0.19588438,,True,False,False,True
3,58,10,0.6,750,0.58642673,-0.013573417,0.023421818,0.026773572,0.023074195,0.97737783,1.0,0.013156754,0.062494945,18.1294,271.941,8.796397,0.19589609,,True,False,False,True
3,59,11,0.6,750,0.58637786,-0.013622079,0.02343738,0.026789833,0.023066444,0.9772964,1.0,0.013164548,0.062512256,18.12633,271.8951,8.795676,0.19587909,,True,False,False,True
3,60,12,0.6,750,0.58631366,-0.013686138,0.023483325,0.026835762,0.023089688,0.9771894,1.0,0.013135624,0.0625145,18.129158,271.9375,8.794709,0.19593118,,True,False,False,True
3,61,13,0.6,750,0.586462,-0.013538264,0.0234088,0.026762992,0.02307807,0.97743666,1.0,0.013160198,0.06249764,18.133402,272.0012,8.796927,0.19592765,,True,False,False,True
3,62,14,0.6,750,0.5864443,-0.013555485,0.02343396,0.02679242,0.0231142,0.97740716,1.0,0.013187301,0.062480465,18.140694,272.1105,8.796667,0.19601217,,True,False,False,True
3,63,15,0.6,750,0.5863326,-0.01366748,0.023462797,0.026814686,0.023066444,0.977221,1.0,0.01315208,0.0625083,18.126112,271.89185,8.794994,0.19589193,,True,False,False,True
4,64,0,0.8,750,0.79133457,-0.008665266,0.023320552,0.026989069,0.025564916,0.9891682,1.0,0.015827082,0.05806785,29.827099,447.40677,11.870014,0.23884009,,True,False,False,True
4,65,1,0.8,750,0.7913378,-0.008662514,0.023318132,0.026986668,0.025539257,0.9891722,1.0,0.015831929,0.058079585,29.826614,447.39905,11.870063,0.23883499,,True,False,False,True
4,66,2,0.8,750,0.7912938,-0.008706738,0.023330882,0.02700245,0.02554509,0.98911726,1.0,0.015825985,0.058067236,29.826216,447.39288,11.869395,0.23884514,,True,False,False,True
4,67,3,0.8,750,0.791342,-0.008657679,0.02331836,0.026986783,0.025564916,0.9891775,1.0,0.015829911,0.05807591,29.828657,447.4298,11.870131,0.23885004,,True,False,False,True
4,68,4,0.8,750,0.7913323,-0.008667628,0.023319919,0.026989073,0.025561418,0.98916537,1.0,0.015830804,0.05807767,29.828161,447.4224,11.869984,0.23884904,,True,False,False,True
4,69,5,0.8,750,0.79133236,-0.008668046,0.023320628,0.026989631,0.025547424,0.9891654,1.0,0.015830774,0.058074433,29.827923,447.41898,11.869974,0.2388474,,True,False,False,True
4,70,6,0.8,750,0.79137844,-0.008621817,0.023311643,0.02697778,0.025553256,0.98922306,1.0,0.015826007,0.058068868,29.83018,447.45282,11.870667,0.23885153,,True,False,False,True
4,71,7,0.8,750,0.79132366,-0.008676791,0.023324568,0.02699362,0.02554509,0.9891546,1.0,0.015829587,0.05806231,29.832045,447.48087,11.869849,0.23888296,,True,False,False,True
4,72,8,0.8,750,0.7913292,-0.008671634,0.023321325,0.026990326,0.025534589,0.9891615,1.0,0.015831571,0.05807162,29.82786,447.4176,11.8699255,0.23884766,,True,False,False,True
4,73,9,0.8,750,0.7913787,-0.008621062,0.023311948,0.026978064,0.025566082,0.98922336,1.0,0.015826311,0.058072865,29.829779,447.4468,11.870688,0.2388479,,True,False,False,True
4,74,10,0.8,750,0.7913731,-0.008626714,0.023312807,0.026978806,0.025571909,0.9892163,1.0,0.015826419,0.05807105,29.828789,447.43155,11.870598,0.23884158,,True,False,False,True
4,75,11,0.8,750,0.79134226,-0.00865788,0.023317484,0.026985902,0.025549756,0.9891778,1.0,0.015830414,0.058077376,29.828218,447.4232,11.870134,0.23884644,,True,False,False,True
4,76,12,0.8,750,0.79129136,-0.00870832,0.023328258,0.026999565,0.025569579,0.98911417,1.0,0.015833078,0.05807975,29.82414,447.36215,11.86938,0.23882903,,True,False,False,True
4,77,13,0.8,750,0.7912965,-0.008703645,0.023331482,0.027002454,0.025550922,0.9891206,1.0,0.015824452,0.058054198,29.829224,447.43808,11.869452,0.2388681,,True,False,False,True
4,78,14,0.8,750,0.79132473,-0.008675577,0.023323044,0.02699228,0.02554509,0.9891559,1.0,0.015831111,0.058067013,29.829042,447.43607,11.869866,0.2388587,,True,False,False,True
4,79,15,0.8,750,0.7913092,-0.008690696,0.023324104,0.026994294,0.025564916,0.98913646,1.0,0.015832806,0.05808104,29.823326,447.34955,11.869641,0.23881705,,True,False,False,True
5,80,0,1.0,750,1.003125,0.0031256804,0.024014238,0.027919777,0.027776293,1.003125,1.0,0.0165298,0.056315865,47.226162,708.3921,15.046883,0.2983205,,True,False,False,True
5,81,1,1.0,750,1.0031793,0.0031794286,0.024028214,0.027941769,0.027765563,1.0031793,1.0,0.016513016,0.056296073,47.2347,708.52106,15.047684,0.29835892,,True,False,False,True
5,82,2,1.0,750,1.003275,0.0032745504,0.024006633,0.027920324,0.027711842,1.003275,1.0,0.01651389,0.056219682,47.22151,708.32275,15.04911,0.29824713,,True,False,False,True
5,83,3,1.0,750,1.0032452,0.0032461414,0.02400264,0.027897786,0.027750531,1.0032452,1.0,0.016492225,0.056218985,47.213963,708.2097,15.0486965,0.29820773,,True,False,False,True
5,84,4,1.0,750,1.0032163,0.0032156634,0.024001472,0.0278962,0.02768602,1.0032163,1.0,0.0164928,0.056220073,47.223694,708.35547,15.048238,0.2982782,,True,False,False,True
5,85,5,1.0,750,1.0030957,0.0030961048,0.024002105,0.027905902,0.027746236,1.0030957,1.0,0.016479027,0.056198597,47.217762,708.2658,15.046441,0.29827607,,True,False,False,True
5,86,6,1.0,750,1.003285,0.0032850723,0.024001492,0.027896488,0.027716145,1.003285,1.0,0.016494041,0.056243178,47.231228,708.46875,15.049273,0.2983054,,True,False,False,True
5,87,7,1.0,750,1.0031472,0.0031482633,0.024025029,0.027936142,0.02779989,1.0031472,1.0,0.01651309,0.0562942,47.226437,708.39624,15.047224,0.29831547,,True,False,False,True
5,88,8,1.0,750,1.0031037,0.003102613,0.024008099,0.027910816,0.027688174,1.0031037,1.0,0.016483938,0.056203727,47.214287,708.21497,15.046536,0.29825276,,True,False,False,True
5,89,9,1.0,750,1.0031044,0.0031041247,0.023999725,0.02789699,0.027701087,1.0031044,1.0,0.016487857,0.056237202,47.230297,708.45465,15.046568,0.29835308,,True,False,False,True
5,90,10,1.0,750,1.0030693,0.0030689703,0.023998234,0.027894005,0.02770539,1.0030693,1.0,0.01648558,0.056228388,47.220356,708.3056,15.046035,0.2983009,,True,False,False,True
5,91,11,1.0,750,1.0032425,0.003242497,0.024005063,0.027895054,0.027718294,1.0032425,1.0,0.01648619,0.05624632,47.225597,708.3845,15.048636,0.29828253,,True,False,False,True
5,92,12,1.0,750,1.003097,0.0030968473,0.02400575,0.027909629,0.027733343,1.003097,1.0,0.016478965,0.056186706,47.215786,708.23676,15.046447,0.29826373,,True,False,False,True
5,93,13,1.0,750,1.0029385,0.0029386163,0.023993965,0.027883302,0.027735492,1.0029385,1.0,0.016501587,0.056191225,47.20552,708.08307,15.044076,0.29824597,,True,False,False,True
5,94,14,1.0,750,1.0031748,0.0031746451,0.023989815,0.02786678,0.027683867,1.0031748,1.0,0.016523732,0.05634784,47.228474,708.4279,15.047614,0.29832107,,True,False,False,True
5,95,15,1.0,750,1.0032052,0.0032058023,0.024027193,0.027940199,0.02778273,1.0032052,1.0,0.016515004,0.056293376,47.233852,708.50775,15.048087,0.2983453,,True,False,False,True
6,96,0,1.2,750,1.2173371,0.017337332,0.027215851,0.033507224,0.028677952,1.0144476,1.0,0.017508857,0.055581443,70.07571,1051.1353,18.260067,0.36476415,,True,False,False,True
6,97,1,1.2,750,1.2175701,0.017569263,0.027240083,0.03363927,0.028673794,1.0146416,1.0,0.017676793,0.056233928,70.09786,1051.4686,18.263538,0.3648105,,True,False,False,True
6,98,2,1.2,750,1.2174325,0.017432492,0.027214829,0.033576377,0.028711187,1.0145271,1.0,0.0178623,0.055924676,70.16461,1052.4692,18.261486,0.36519867,,True,False,False,True
6,99,3,1.2,750,1.2177172,0.017717082,0.027312892,0.03374489,0.028719489,1.0147643,1.0,0.017762661,0.05581937,70.07663,1051.1499,18.265772,0.36465532,,True,False,False,True
6,100,4,1.2,750,1.2176732,0.017673666,0.027341409,0.03378752,0.028816868,1.0147276,1.0,0.01802507,0.055588283,70.17807,1052.6711,18.26511,0.3651963,,True,False,False,True
6,101,5,1.2,750,1.2173864,0.017385663,0.02723061,0.03355279,0.028667558,1.0144886,1.0,0.017717497,0.05523605,70.17367,1052.6052,18.260786,0.3652599,,True,False,False,True
6,102,6,1.2,750,1.2181854,0.01818599,0.02749761,0.03409473,0.028854076,1.0151545,1.0,0.018042793,0.05574348,70.1461,1052.1904,18.272789,0.3648761,,True,False,False,True
6,103,7,1.2,750,1.2172709,0.017271142,0.027172616,0.03345972,0.028682107,1.0143924,1.0,0.0175736,0.055643138,70.12286,1051.8431,18.259058,0.36502996,,True,False,False,True
6,104,8,1.2,750,1.2157892,0.015788792,0.026812399,0.032638,0.02855715,1.0131576,1.0,0.017569289,0.05521734,70.06907,1051.0367,18.236834,0.36519462,,True,False,False,True
6,105,9,1.2,750,1.2171253,0.017125588,0.027118316,0.033344463,0.028628025,1.014271,1.0,0.017477768,0.05574172,70.06958,1051.043,18.25689,0.36479563,,True,False,False,True
6,106,10,1.2,750,1.2172556,0.017256211,0.027224053,0.033540573,0.028785827,1.0143796,1.0,0.018016925,0.05549879,70.15579,1052.3365,18.258846,0.36520544,,True,False,False,True
6,107,11,1.2,750,1.2173818,0.017381905,0.027213557,0.033552393,0.028694574,1.0144848,1.0,0.01779928,0.05582506,70.12765,1051.914,18.26072,0.36502132,,True,False,False,True
6,108,12,1.2,750,1.2174017,0.01740116,0.02732167,0.033719078,0.028843746,1.0145015,1.0,0.01817182,0.055297267,70.11562,1051.7347,18.261011,0.3649533,,True,False,False,True
6,109,13,1.2,750,1.2174088,0.017408436,0.027157107,0.03347136,0.028561322,1.0145073,1.0,0.017638912,0.056242544,70.08309,1051.2462,18.261118,0.36478165,,True,False,False,True
6,110,14,1.2,750,1.2179654,0.01796516,0.027354475,0.033863455,0.028688341,1.0149711,1.0,0.017728379,0.056166362,70.15935,1052.3901,18.269478,0.36501148,,True,False,False,True
6,111,15,1.2,750,1.2183614,0.018362002,0.02749787,0.034147803,0.028818937,1.0153011,1.0,0.017864015,0.056151967,70.14115,1052.1165,18.275442,0.36479747,,True,False,False,True
7,112,0,1.4,750,1.4261158,0.026115516,0.032935515,0.040318076,0.030703535,1.0186541,1.0,0.017272498,0.056467302,95.61754,1434.2637,21.391731,0.42485327,,True,False,False,True
7,113,1,1.4,750,1.4257096,0.025708986,0.03287567,0.040158205,0.030831395,1.0183641,1.0,0.017438581,0.056256395,95.65977,1434.897,21.38563,0.42516214,,True,False,False,True
7,114,2,1.4,750,1.4256681,0.025668852,0.03244448,0.039796233,0.03044229,1.0183344,1.0,0.017567173,0.05611698,95.625694,1434.3856,21.38503,0.42502254,,True,False,False,True
7,115,3,1.4,750,1.4256223,0.025622437,0.032718953,0.040050797,0.030765593,1.0183017,1.0,0.01746101,0.056004856,95.60245,1434.0374,21.384329,0.42493328,,True,False,False,True
7,116,4,1.4,750,1.4258462,0.025846677,0.03281548,0.040119212,0.030695768,1.0184616,1.0,0.01746284,0.0561911,95.579056,1433.6855,21.387688,0.4247623,,True,False,False,True
7,117,5,1.4,750,1.4265084,0.02650818,0.033001095,0.040418003,0.030524414,1.0189346,1.0,0.017459579,0.05597319,95.56551,1433.4835,21.397617,0.42450538,,True,False,False,True
7,118,6,1.4,750,1.4251027,0.025102805,0.03241974,0.039644558,0.030688,1.0179305,1.0,0.01735294,0.056111388,95.44192,1431.6289,21.376554,0.4243739,,True,False,False,True
7,119,7,1.4,750,1.4252249,0.025224986,0.032387532,0.03966558,0.030590734,1.0180178,1.0,0.01759541,0.055841923,95.43738,1431.5603,21.378363,0.4243177,,True,False,False,True
7,120,8,1.4,750,1.425215,0.025214726,0.032508835,0.03973104,0.030688,1.0180107,1.0,0.017378425,0.056047745,95.530075,1432.9497,21.378223,0.42473227,,True,False,False,True
7,121,9,1.4,750,1.4252713,0.025270509,0.032367542,0.039651997,0.030528318,1.0180509,1.0,0.01745646,0.056112878,95.67559,1435.1342,21.379066,0.42536297,,True,False,False,True
7,122,10,1.4,750,1.426364,0.02636409,0.033048328,0.040441103,0.030688,1.0188314,1.0,0.017465437,0.056135,95.78925,1436.8402,21.395464,0.42554227,,True,False,False,True
7,123,11,1.4,750,1.4253109,0.025310934,0.03241511,0.039675638,0.030536126,1.0180792,1.0,0.01743897,0.055946324,95.46401,1431.9604,21.379663,0.42441046,,True,False,False,True
7,124,12,1.4,750,1.4266924,0.026693081,0.033198785,0.040622283,0.030617999,1.019066,1.0,0.01731356,0.056913894,95.78433,1436.7661,21.400408,0.425422,,True,False,False,True
7,125,13,1.4,750,1.4256907,0.025691194,0.032813855,0.04017263,0.03091634,1.0183505,1.0,0.017473135,0.05603008,95.6467,1434.7003,21.385378,0.42510888,,True,False,False,True
7,126,14,1.4,750,1.4254084,0.025409121,0.032697354,0.039960984,0.030846857,1.0181489,1.0,0.017279578,0.056087367,95.51266,1432.6907,21.38114,0.42459756,,True,False,False,True
7,127,15,1.4,750,1.4258558,0.025855387,0.03268123,0.040028483,0.030547837,1.0184684,1.0,0.017482078,0.056483746,95.617355,1434.2607,21.387823,0.42493007,,True,False,False,True
8,128,0,1.6,750,1.6246297,0.02462935,0.032323055,0.03925356,0.030559542,1.0153936,1.0,0.018042702,0.05637917,126.062065,1890.9324,24.36945,0.4916841,,True,False,False,True
8,129,1,1.6,750,1.6245,0.024499934,0.032236528,0.039148845,0.030528318,1.0153126,1.0,0.018275363,0.056541514,126.27599,1894.141,24.36749,0.492558,,True,False,False,True
8,130,2,1.6,750,1.6247009,0.024700467,0.032426283,0.039316237,0.030551739,1.0154381,1.0,0.018116636,0.056248754,125.98275,1889.7416,24.370508,0.49135315,,True,False,False,True
8,131,3,1.6,750,1.6244116,0.024411423,0.03210867,0.03902846,0.030422704,1.0152572,1.0,0.018024664,0.056361746,126.1549,1892.3235,24.366156,0.49211237,,True,False,False,True
8,132,4,1.6,750,1.625045,0.025044471,0.032643337,0.039636765,0.030688,1.015653,1.0,0.01805839,0.056303374,126.17623,1892.6438,24.375685,0.49200326,,True,False,False,True
8,133,5,1.6,750,1.6255623,0.02556295,0.032753196,0.039787088,0.030512694,1.0159764,1.0,0.017750358,0.05641024,126.206085,1893.0906,24.383432,0.49196303,,True,False,False,True
8,134,6,1.6,750,1.6243994,0.024399312,0.032102294,0.03901601,0.030446205,1.0152496,1.0,0.018045824,0.056442816,126.08825,1891.3252,24.365992,0.49185607,,True,False,False,True
8,135,7,1.6,750,1.6243366,0.024337554,0.032239165,0.03912412,0.030695768,1.0152104,1.0,0.017864473,0.05639118,126.10123,1891.5167,24.365074,0.4919244,,True,False,False,True
8,136,8,1.6,750,1.6253425,0.025341917,0.03264243,0.03968373,0.030500973,1.015839,1.0,0.018107338,0.056538843,126.30523,1894.5787,24.380123,0.4924166,,True,False,False,True
8,137,9,1.6,750,1.6241413,0.024142656,0.03222812,0.03904185,0.03078496,1.0150883,1.0,0.018411186,0.05634308,126.15992,1892.399,24.362135,0.49221325,,True,False,False,True
8,138,10,1.6,750,1.6251155,0.025116406,0.03257727,0.03955208,0.030582938,1.0156971,1.0,0.017810969,0.056053985,126.265236,1893.9789,24.376741,0.49232897,,True,False,False,True
8,139,11,1.6,750,1.6245767,0.024576971,0.032278117,0.03925711,0.030621892,1.0153604,1.0,0.017937686,0.056271717,126.12217,1891.8324,24.368656,0.49193418,,True,False,False,True
8,140,12,1.6,750,1.6251096,0.02510955,0.032522094,0.039530333,0.03054003,1.0156934,1.0,0.017944995,0.056351293,126.187164,1892.806,24.376642,0.4920261,,True,False,False,True
8,141,13,1.6,750,1.6246887,0.024689335,0.032416154,0.039437566,0.030777216,1.0154305,1.0,0.017898621,0.056384757,126.21958,1893.2935,24.37034,0.4922801,,True,False,False,True
8,142,14,1.6,750,1.625224,0.025223989,0.03260076,0.03964252,0.03059463,1.015765,1.0,0.01796109,0.056407418,126.21196,1893.1796,24.378368,0.49208835,,True,False,False,True
8,143,15,1.6,750,1.6251982,0.025197797,0.03252448,0.03954745,0.030434458,1.0157489,1.0,0.018119108,0.05658553,126.367805,1895.5164,24.377977,0.49270365,,True,False,False,True
9,144,0,1.8,750,1.813862,0.0138613805,0.027898028,0.033067513,0.029980628,1.0077012,1.0,0.019079734,0.060615193,160.87485,2413.122,27.20792,0.5620046,,True,False,False,True
