speed_index,env_index,replicate,command_vx,samples,mean_vx,bias_vx,mae_vx,rmse_vx,std_vx,completion,tracking_fraction,mean_abs_vy,mean_abs_yaw,mean_power_w,energy_j,distance_m,mechanical_cot,failure_time_s,survived,fell,timed_out,tracking_success
1,24,8,0.2,750,0.20655623,0.0065560117,0.01049921,0.013453387,0.011743678,,1.0,0.015874721,0.045464374,9.698967,145.4845,3.09834,0.29753876,,True,False,False,True
1,25,9,0.2,750,0.20657416,0.0065741683,0.010507252,0.013469738,0.011756518,,1.0,0.015883783,0.045559935,9.69638,145.44572,3.0986137,0.29743317,,True,False,False,True
1,26,10,0.2,750,0.20659861,0.0065985788,0.010523576,0.013518601,0.011798428,,1.0,0.015925586,0.045921814,9.725493,145.88243,3.0989788,0.29829112,,True,False,False,True
1,27,11,0.2,750,0.2067924,0.006792444,0.010596054,0.013672001,0.011866591,,1.0,0.015917541,0.046533283,9.7250395,145.87561,3.1018856,0.29799765,,True,False,False,True
1,28,12,0.2,750,0.20654075,0.006540789,0.010495421,0.013488688,0.011797797,,1.0,0.015924778,0.045904644,9.725156,145.87746,3.098111,0.2983645,,True,False,False,True
1,29,13,0.2,750,0.20653914,0.006539038,0.010495972,0.013443558,0.011745264,,1.0,0.015891066,0.045526475,9.692176,145.38261,3.0980844,0.29735494,,True,False,False,True
1,30,14,0.2,750,0.2070001,0.007000114,0.010689189,0.01382621,0.011923902,,1.0,0.01588384,0.046400797,9.735215,146.0282,3.1050017,0.29800996,,True,False,False,True
1,31,15,0.2,750,0.2065412,0.0065413597,0.010494564,0.013444336,0.011748277,,1.0,0.015876053,0.04550967,9.692275,145.38414,3.0981188,0.29735476,,True,False,False,True
2,32,0,0.4,750,0.4051234,0.0051235184,0.016011808,0.019386481,0.018698685,1.0128086,1.0,0.015492583,0.049869243,13.298608,199.47905,6.0768566,0.2080052,,True,False,False,True
2,33,1,0.4,750,0.4052601,0.0052602757,0.016045993,0.019454312,0.018733718,1.0131502,1.0,0.015484019,0.049644843,13.331411,199.9711,6.0789075,0.20844795,,True,False,False,True
2,34,2,0.4,750,0.40493682,0.0049367007,0.015991922,0.019336762,0.018692309,1.012342,1.0,0.015349776,0.049819987,13.323319,199.84996,6.074053,0.20848817,,True,False,False,True
2,35,3,0.4,750,0.40519723,0.0051975744,0.016073663,0.019479422,0.018780587,1.0129931,1.0,0.015433855,0.04962459,13.36312,200.44667,6.077963,0.20897615,,True,False,False,True
2,36,4,0.4,750,0.4049586,0.00495845,0.016011145,0.019356724,0.018708246,1.0123965,1.0,0.015382564,0.049725126,13.324696,199.87054,6.074376,0.20849855,,True,False,False,True
2,37,5,0.4,750,0.40504324,0.005043339,0.015999964,0.019355927,0.018688323,1.012608,1.0,0.015475385,0.04986398,13.304368,199.56575,6.075647,0.20813705,,True,False,False,True
2,38,6,0.4,750,0.4044243,0.0044242446,0.01595729,0.019160356,0.01864202,1.0110607,1.0,0.015182863,0.049802247,13.304737,199.57115,6.066361,0.2084613,,True,False,False,True
2,39,7,0.4,750,0.40518257,0.0051827617,0.016041413,0.019443503,0.018742861,1.0129564,1.0,0.015500675,0.04977384,13.304834,199.5727,6.0777364,0.20807274,,True,False,False,True
2,40,8,0.4,750,0.40518364,0.005183599,0.016076136,0.019491855,0.018788917,1.0129591,1.0,0.015447508,0.049668584,13.3452835,200.17917,6.077755,0.2087044,,True,False,False,True
2,41,9,0.4,750,0.40500113,0.005000982,0.016075904,0.019437987,0.01878138,1.0125028,1.0,0.01537396,0.049712658,13.356901,200.35341,6.0750113,0.20898041,,True,False,False,True
2,42,10,0.4,750,0.40513846,0.005138569,0.015991317,0.019358462,0.018665185,1.0128461,1.0,0.015441953,0.049682725,13.316621,199.7492,6.077082,0.20827918,,True,False,False,True
2,43,11,0.4,750,0.40508354,0.005083453,0.01602482,0.019400656,0.01872019,1.0127088,1.0,0.015400437,0.0497461,13.325077,199.87619,6.0762544,0.20843998,,True,False,False,True
2,44,12,0.4,750,0.40511897,0.005119312,0.01600481,0.019383134,0.018700678,1.0127974,1.0,0.015401619,0.049710277,13.323065,199.84604,6.076787,0.20839027,,True,False,False,True
2,45,13,0.4,750,0.40509912,0.0050988942,0.016040098,0.019429116,0.018742464,1.0127478,1.0,0.015490575,0.049657848,13.319114,199.78659,6.076488,0.20833853,,True,False,False,True
2,46,14,0.4,750,0.4052047,0.0052042804,0.016020244,0.019414075,0.0186947,1.0130118,1.0,0.015506018,0.04980786,13.312831,199.69244,6.0780644,0.20818634,,True,False,False,True
2,47,15,0.4,750,0.40476045,0.004760371,0.016014557,0.019302066,0.018702272,1.0119011,1.0,0.015343325,0.04984719,13.300524,199.50793,6.0714045,0.20822214,,True,False,False,True
3,48,0,0.6,750,0.6000523,5.2399795e-05,0.022594823,0.026005186,0.026012149,1.0000871,1.0,0.02212695,0.051263127,18.090338,271.35483,9.000786,0.19103505,,True,False,False,True
3,49,1,0.6,750,0.60076135,0.0007613949,0.022631302,0.02620816,0.02619994,1.0012689,1.0,0.021625372,0.051217142,18.273643,274.10477,9.011416,0.19274338,,True,False,False,True
3,50,2,0.6,750,0.60018134,0.00018158746,0.022588927,0.026013559,0.026019596,1.0003022,1.0,0.022130327,0.051159035,18.124456,271.86682,9.002725,0.19135427,,True,False,False,True
3,51,3,0.6,750,0.60009795,9.809351e-05,0.022594564,0.026039625,0.026047641,1.0001632,1.0,0.021830048,0.05113156,18.1271,271.9064,9.001476,0.19140866,,True,False,False,True
3,52,4,0.6,750,0.6004322,0.00043221927,0.022682356,0.026238948,0.026236316,1.0007203,1.0,0.021188498,0.051209807,18.299278,274.4891,9.006481,0.19311939,,True,False,False,True
3,53,5,0.6,750,0.60038257,0.00038283347,0.022699919,0.026248269,0.026253916,1.0006375,1.0,0.021170031,0.051297937,18.280407,274.20624,9.005748,0.19293608,,True,False,False,True
3,54,6,0.6,750,0.60042244,0.00042229454,0.022574475,0.026042433,0.026033908,1.000704,1.0,0.022150386,0.051175587,18.136385,272.04596,9.006341,0.19140346,,True,False,False,True
3,55,7,0.6,750,0.60061795,0.0006180545,0.022566233,0.0260677,0.026065942,1.0010298,1.0,0.022194918,0.051226787,18.151194,272.26776,9.009263,0.1914974,,True,False,False,True
3,56,8,0.6,750,0.6003565,0.000356687,0.022572046,0.026033696,0.026039632,1.0005941,1.0,0.022224052,0.05115605,18.128878,271.933,9.005348,0.1913451,,True,False,False,True
3,57,9,0.6,750,0.6002817,0.00028199275,0.022590924,0.02603979,0.026045354,1.0004694,1.0,0.022206152,0.051195428,18.115131,271.72687,9.004235,0.19122368,,True,False,False,True
3,58,10,0.6,750,0.6008821,0.00088184676,0.022547243,0.026112158,0.026096223,1.0014701,1.0,0.022016784,0.051167663,18.17204,272.58072,9.013225,0.19163324,,True,False,False,True
3,59,11,0.6,750,0.60091805,0.0009182538,0.022586064,0.026146086,0.026134454,1.00153,1.0,0.022119412,0.051250584,18.177452,272.6619,9.013771,0.1916787,,True,False,False,True
3,60,12,0.6,750,0.60014164,0.00014158583,0.02273248,0.026264502,0.026268102,1.000236,1.0,0.020770924,0.051214635,18.336987,275.0548,9.002133,0.19361086,,True,False,False,True
3,61,13,0.6,750,0.60034645,0.00034594463,0.022579728,0.026028171,0.026016159,1.0005773,1.0,0.022186466,0.051198997,18.120302,271.80453,9.005188,0.1912581,,True,False,False,True
3,62,14,0.6,750,0.6001318,0.00013191032,0.022744281,0.026271302,0.026273206,1.0002196,1.0,0.020798286,0.05116486,18.34703,275.20557,9.00198,0.19372027,,True,False,False,True
3,63,15,0.6,750,0.60038173,0.00038182933,0.022594165,0.02605527,0.026056223,1.0006362,1.0,0.022155816,0.05122415,18.124763,271.87155,9.005729,0.19129376,,True,False,False,True
4,64,0,0.8,750,0.80070776,0.0007075154,0.029775793,0.03424739,0.034233704,1.0008847,1.0,0.046059806,0.04861818,25.850044,387.75052,12.010611,0.2045706,,True,False,False,True
4,65,1,0.8,750,0.80064183,0.0006418237,0.029786015,0.0342544,0.034252852,1.0008023,1.0,0.046083964,0.0485905,25.84134,387.62,12.009628,0.20451845,,True,False,False,True
4,66,2,0.8,750,0.80205756,0.0020574958,0.029757408,0.034340102,0.03427199,1.002572,1.0,0.04549802,0.048300155,25.810217,387.1534,12.030853,0.2039119,,True,False,False,True
4,67,3,0.8,750,0.80085415,0.00085409445,0.029811164,0.034300786,0.03428242,1.0010676,1.0,0.04595228,0.048628498,25.854998,387.825,12.012814,0.20457238,,True,False,False,True
4,68,4,0.8,750,0.8020651,0.0020648406,0.02978685,0.034359813,0.034291983,1.0025814,1.0,0.04534148,0.048347514,25.824339,387.3648,12.030977,0.20402114,,True,False,False,True
4,69,5,0.8,750,0.8008948,0.00089511054,0.02981937,0.034310378,0.03430849,1.0011184,1.0,0.045989953,0.04851796,25.867943,388.0195,12.013432,0.20466444,,True,False,False,True
4,70,6,0.8,750,0.802093,0.0020930695,0.029796006,0.03437489,0.03431631,1.0026163,1.0,0.04528138,0.048336696,25.833038,387.49573,12.03139,0.2040831,,True,False,False,True
4,71,7,0.8,750,0.80093294,0.00093219883,0.029816104,0.03430745,0.034276336,1.0011661,1.0,0.045984603,0.048539195,25.868177,388.02258,12.013983,0.20465668,,True,False,False,True
4,72,8,0.8,750,0.8016477,0.0016480631,0.029682243,0.03424385,0.03420758,1.0020596,1.0,0.045667764,0.04809315,25.790106,386.85196,12.024716,0.20385711,,True,False,False,True
4,73,9,0.8,750,0.80182505,0.0018245411,0.02971311,0.034284875,0.034223255,1.0022813,1.0,0.045645583,0.048189525,25.791576,386.8735,12.027374,0.20382342,,True,False,False,True
4,74,10,0.8,750,0.80071175,0.0007118443,0.029784635,0.03427343,0.03427199,1.0008897,1.0,0.045954917,0.04856945,25.846802,387.702,12.010683,0.20454377,,True,False,False,True
4,75,11,0.8,750,0.8020848,0.0020847688,0.029796684,0.034374002,0.03430849,1.002606,1.0,0.045287915,0.048337333,25.840612,387.60904,12.031277,0.20414469,,True,False,False,True
4,76,12,0.8,750,0.8020831,0.0020833928,0.029793879,0.03437063,0.034311097,1.0026038,1.0,0.045292083,0.048337646,25.836823,387.55212,12.031249,0.20411518,,True,False,False,True
4,77,13,0.8,750,0.80079174,0.0007917992,0.029786207,0.034275033,0.03426851,1.0009897,1.0,0.04602112,0.048498698,25.851254,387.76865,12.011874,0.20455864,,True,False,False,True
4,78,14,0.8,750,0.8020481,0.002048247,0.029791005,0.034362204,0.034298066,1.0025601,1.0,0.04532129,0.048351523,25.822456,387.33664,12.030723,0.20401062,,True,False,False,True
4,79,15,0.8,750,0.8020327,0.0020336113,0.029791964,0.034359895,0.034318913,1.0025408,1.0,0.045323655,0.04835667,25.827381,387.4105,12.030501,0.20405328,,True,False,False,True
5,80,0,1.0,750,1.0050594,0.005059407,0.035477392,0.04144789,0.04113317,1.0050594,1.0,0.075505815,0.04759119,40.291718,604.3757,15.075893,0.25402698,,True,False,False,True
5,81,1,1.0,750,1.0050583,0.0050583547,0.035477273,0.04144741,0.041134614,1.0050583,1.0,0.07550378,0.047590725,40.289585,604.3437,15.075884,0.2540137,,True,False,False,True
5,82,2,1.0,750,1.0050482,0.005048486,0.03547732,0.04144611,0.041134614,1.0050482,1.0,0.075499125,0.047592625,40.292336,604.38464,15.0757265,0.25403357,,True,False,False,True
5,83,3,1.0,750,1.0050627,0.0050615603,0.035476997,0.04144732,0.041112874,1.0050627,1.0,0.07550744,0.047587737,40.282642,604.2398,15.075916,0.25396946,,True,False,False,True
5,84,4,1.0,750,1.0050504,0.0050507486,0.035478365,0.04144709,0.04114331,1.0050504,1.0,0.07551412,0.04758703,40.290894,604.36334,15.075758,0.2540241,,True,False,False,True
5,85,5,1.0,750,1.0050442,0.0050441828,0.035477936,0.041446097,0.04113027,1.0050442,1.0,0.075497754,0.047594685,40.296516,604.44824,15.07566,0.2540614,,True,False,False,True
5,86,6,1.0,750,1.0050457,0.005045905,0.035477627,0.041445743,0.041146208,1.0050457,1.0,0.07550101,0.047592845,40.29179,604.3763,15.075684,0.25403076,,True,False,False,True
5,87,7,1.0,750,1.0050511,0.0050508548,0.035477325,0.04144605,0.04112592,1.0050511,1.0,0.075503536,0.047588877,40.287037,604.3058,15.075762,0.2539998,,True,False,False,True
5,88,8,1.0,750,1.0050534,0.0050529987,0.03547753,0.0414467,0.04113317,1.0050534,1.0,0.07550067,0.04758927,40.287212,604.3082,15.075796,0.25400025,,True,False,False,True
5,89,9,1.0,750,1.0050462,0.005046625,0.03547774,0.04144597,0.04114476,1.0050462,1.0,0.075501494,0.047591563,40.29146,604.3718,15.075701,0.25402862,,True,False,False,True
5,90,10,1.0,750,1.005044,0.005043954,0.035477705,0.041445624,0.04113172,1.005044,1.0,0.07549988,0.047593683,40.29404,604.4111,15.075657,0.25404584,,True,False,False,True
5,91,11,1.0,750,1.0050509,0.005051364,0.035477508,0.041446336,0.041138962,1.0050509,1.0,0.07550266,0.0475886,40.287052,604.3055,15.075765,0.25399962,,True,False,False,True
5,92,12,1.0,750,1.0050547,0.0050536576,0.035476852,0.04144599,0.041120123,1.0050547,1.0,0.075503185,0.047589898,40.28509,604.2762,15.075813,0.2539865,,True,False,False,True
5,93,13,1.0,750,1.0050507,0.0050506545,0.035476904,0.041445553,0.041136064,1.0050507,1.0,0.075507835,0.04759033,40.28477,604.27155,15.075758,0.2539855,,True,False,False,True
5,94,14,1.0,750,1.0050493,0.005049678,0.03547797,0.04144669,0.04114476,1.0050493,1.0,0.07549817,0.04760078,40.28969,604.3459,15.075738,0.25401708,,True,False,False,True
5,95,15,1.0,750,1.0050486,0.005048805,0.035477147,0.041445818,0.041136064,1.0050486,1.0,0.07550594,0.047592595,40.28973,604.34576,15.075728,0.25401717,,True,False,False,True
6,96,0,1.2,750,1.1983285,-0.0016705389,0.041513525,0.047734726,0.047739327,0.99860704,1.0,0.06652983,0.054454077,57.344574,860.1685,17.97494,0.3032299,,True,False,False,True
6,97,1,1.2,750,1.198835,-0.0011651996,0.041579098,0.047895554,0.04787647,0.99902916,1.0,0.067239136,0.054901134,57.501442,862.5216,17.982527,0.30393115,,True,False,False,True
6,98,2,1.2,750,1.1982764,-0.0017241206,0.041571375,0.047787987,0.047749314,0.99856365,1.0,0.06702049,0.05466875,57.45687,861.8533,17.97413,0.30383748,,True,False,False,True
6,99,3,1.2,750,1.1985312,-0.0014697583,0.041554686,0.047820233,0.04778051,0.9987759,1.0,0.06764268,0.05518816,57.429585,861.4439,17.977959,0.3036285,,True,False,False,True
6,100,4,1.2,750,1.1986816,-0.0013189624,0.041518487,0.047843892,0.04782166,0.9989013,1.0,0.067173086,0.05467283,57.31353,859.7028,17.980225,0.30297664,,True,False,False,True
6,101,5,1.2,750,1.1985451,-0.0014555195,0.041545495,0.04781339,0.047771778,0.9987875,1.0,0.06733456,0.054994695,57.456165,861.8433,17.978174,0.30376562,,True,False,False,True
6,102,6,1.2,750,1.1982571,-0.0017431135,0.04156259,0.047784362,0.047750562,0.99854755,1.0,0.06703905,0.054672744,57.437187,861.55774,17.97386,0.30373788,,True,False,False,True
6,103,7,1.2,750,1.1984551,-0.0015449807,0.041567102,0.047833003,0.04780296,0.99871254,1.0,0.0676133,0.055186387,57.428764,861.4308,17.976835,0.30364287,,True,False,False,True
6,104,8,1.2,750,1.1990173,-0.0009828262,0.04150394,0.047833927,0.04783038,0.99918103,1.0,0.06774522,0.055060543,57.377598,860.6643,17.985254,0.30323067,,True,False,False,True
6,105,9,1.2,750,1.1983588,-0.0016411443,0.04153849,0.047771305,0.047749314,0.99863225,1.0,0.06759669,0.054864846,57.40316,861.0473,17.975388,0.30353212,,True,False,False,True
6,106,10,1.2,750,1.1987108,-0.001289507,0.0415454,0.04785703,0.047839105,0.9989256,1.0,0.06785374,0.054930598,57.395786,860.936,17.980644,0.30340415,,True,False,False,True
6,107,11,1.2,750,1.1981075,-0.001892587,0.041563682,0.047805868,0.04775805,0.99842286,1.0,0.066871345,0.0549903,57.452,861.78033,17.971626,0.3038541,,True,False,False,True
6,108,12,1.2,750,1.1986536,-0.0013462357,0.041520506,0.047788292,0.04778051,0.99887794,1.0,0.06708082,0.054698516,57.483406,862.25146,17.979809,0.30388188,,True,False,False,True
6,109,13,1.2,750,1.1983082,-0.0016918031,0.04158143,0.047845963,0.04781418,0.9985902,1.0,0.066701904,0.054647937,57.386078,860.79175,17.97463,0.30345482,,True,False,False,True
6,110,14,1.2,750,1.1987742,-0.0012256559,0.04154078,0.047860965,0.047851562,0.9989785,1.0,0.0674261,0.05516446,57.40863,861.12854,17.981619,0.30345556,,True,False,False,True
6,111,15,1.2,750,1.1984081,-0.0015913883,0.0415543,0.047809895,0.047804207,0.9986734,1.0,0.06652086,0.054617204,57.318947,859.7843,17.97613,0.3030744,,True,False,False,True
7,112,0,1.4,750,1.3716681,-0.028331975,0.052250158,0.05909659,0.051872846,0.979763,1.0,0.0426753,0.065505885,83.54373,1253.1566,20.575016,0.38594115,,True,False,False,True
7,113,1,1.4,750,1.3710544,-0.02894568,0.052507162,0.059402946,0.05186365,0.9793246,1.0,0.042476024,0.06549177,83.38753,1250.8125,20.565798,0.3853919,,True,False,False,True
7,114,2,1.4,750,1.3714162,-0.028582912,0.052352685,0.059219114,0.05190271,0.979583,1.0,0.042714655,0.06544531,83.479164,1252.1865,20.571272,0.3857126,,True,False,False,True
7,115,3,1.4,750,1.3713421,-0.02865828,0.052350495,0.059216436,0.051822264,0.97953004,1.0,0.04265943,0.065184,83.35254,1250.2872,20.570124,0.38514903,,True,False,False,True
7,116,4,1.4,750,1.3714885,-0.028511614,0.052309528,0.059166513,0.05184871,0.97963464,1.0,0.04271834,0.06540854,83.46513,1251.9779,20.572313,0.3856288,,True,False,False,True
7,117,5,1.4,750,1.3712685,-0.0287309,0.05237538,0.059242338,0.051821113,0.9794775,1.0,0.042814955,0.06570701,83.452065,1251.7811,20.569046,0.38562942,,True,False,False,True
7,118,6,1.4,750,1.371299,-0.02870131,0.052391943,0.05925709,0.051832613,0.97949934,1.0,0.042638008,0.0655808,83.4648,1251.972,20.569489,0.38567993,,True,False,False,True
7,119,7,1.4,750,1.3717271,-0.028272627,0.05219984,0.059036985,0.051833764,0.9798051,1.0,0.04281824,0.06561022,83.54275,1253.141,20.57591,0.38591954,,True,False,False,True
7,120,8,1.4,750,1.3714942,-0.028505448,0.052314017,0.05917583,0.051871695,0.9796387,1.0,0.0424373,0.06536242,83.42474,1251.3707,20.572407,0.38544002,,True,False,False,True
7,121,9,1.4,750,1.371283,-0.028716914,0.052366897,0.05924007,0.05181536,0.9794879,1.0,0.043130055,0.06537395,83.399704,1250.9952,20.569258,0.38538337,,True,False,False,True
7,122,10,1.4,750,1.3714888,-0.02851169,0.052342325,0.059210345,0.051872846,0.9796349,1.0,0.042854033,0.06588547,83.57095,1253.5636,20.572329,0.38611692,,True,False,False,True
7,123,11,1.4,750,1.3716848,-0.028314883,0.052187957,0.059028048,0.051801555,0.9797749,1.0,0.042521056,0.06499929,83.40401,1251.0591,20.575281,0.3852902,,True,False,False,True
7,124,12,1.4,750,1.3712552,-0.028745249,0.052443188,0.059315998,0.051862504,0.979468,1.0,0.042254396,0.0655078,83.41541,1251.2317,20.568823,0.38546434,,True,False,False,True
7,125,13,1.4,750,1.3715241,-0.028475555,0.052337218,0.059211772,0.051930267,0.9796601,1.0,0.04263414,0.06558584,83.52822,1252.9231,20.572874,0.3859094,,True,False,False,True
7,126,14,1.4,750,1.3711349,-0.028865075,0.0524684,0.05936081,0.0518694,0.9793821,1.0,0.042609252,0.065777846,83.47691,1252.1534,20.567024,0.38578203,,True,False,False,True
7,127,15,1.4,750,1.3714051,-0.028595923,0.05235226,0.05923911,0.05184296,0.9795751,1.0,0.042726528,0.06559914,83.49443,1252.4163,20.571064,0.38578725,,True,False,False,True
8,128,0,1.6,750,1.5789145,-0.021084977,0.05165689,0.05916505,0.05528586,0.9868216,1.0,0.047363896,0.0655521,107.70606,1615.5903,23.683727,0.4322521,,True,False,False,True
8,129,1,1.6,750,1.5775075,-0.02249304,0.05203123,0.059638634,0.055203862,0.9859422,1.0,0.046736054,0.06552071,107.893166,1618.3976,23.662605,0.4333897,,True,False,False,True
8,130,2,1.6,750,1.5777031,-0.02229714,0.05194058,0.0595838,0.055262133,0.98606443,1.0,0.04516998,0.065481625,107.77939,1616.6907,23.66556,0.43287855,,True,False,False,True
8,131,3,1.6,750,1.5746967,-0.025303794,0.052803945,0.06054586,0.054989662,0.9841854,1.0,0.04682111,0.065820314,107.52828,1612.9247,23.62045,0.43269497,,True,False,False,True
8,132,4,1.6,750,1.5762432,-0.023756666,0.052159876,0.059648015,0.05472019,0.98515195,1.0,0.049593102,0.066263095,107.446144,1611.6936,23.643658,0.43194032,,True,False,False,True
8,133,5,1.6,750,1.5768296,-0.02317135,0.052025523,0.059611775,0.05491156,0.98551846,1.0,0.04666978,0.06564882,107.80742,1617.1106,23.652433,0.43323126,,True,False,False,True
8,134,6,1.6,750,1.5783535,-0.02164714,0.051817983,0.05942292,0.0553225,0.98647094,1.0,0.04487902,0.065731995,108.0454,1620.6802,23.67529,0.43376842,,True,False,False,True
8,135,7,1.6,750,1.5774217,-0.022578156,0.051931296,0.059520915,0.055074144,0.98588854,1.0,0.04659562,0.065086305,107.86804,1618.0212,23.661339,0.4333121,,True,False,False,True
8,136,8,1.6,750,1.5750643,-0.024935909,0.052822992,0.06048484,0.0551066,0.9844152,1.0,0.048343446,0.06583904,107.64732,1614.7101,23.625967,0.43307275,,True,False,False,True
8,137,9,1.6,750,1.5795195,-0.020480473,0.051333696,0.058893364,0.05521034,0.98719966,1.0,0.04455191,0.06604841,107.80388,1617.0593,23.692785,0.43247974,,True,False,False,True
8,138,10,1.6,750,1.5755383,-0.024462217,0.052489877,0.060008124,0.05479203,0.9847114,1.0,0.049043402,0.066387914,107.55199,1613.2795,23.63308,0.43255886,,True,False,False,True
8,139,11,1.6,750,1.5744388,-0.025561046,0.052989725,0.06090351,0.05529017,0.9840242,1.0,0.045810975,0.06588872,107.78556,1616.782,23.616583,0.43380076,,True,False,False,True
8,140,12,1.6,750,1.5779712,-0.022029398,0.051814724,0.05928078,0.05502217,0.986232,1.0,0.04790663,0.065791294,107.868774,1618.0314,23.669561,0.4331643,,True,False,False,True
8,141,13,1.6,750,1.5773346,-0.022665545,0.05211787,0.05972092,0.05525135,0.9858341,1.0,0.044669185,0.06580628,108.21938,1623.2894,23.660025,0.43474707,,True,False,False,True
8,142,14,1.6,750,1.5748967,-0.02510283,0.052738898,0.060560785,0.05513904,0.98431045,1.0,0.047072697,0.065961525,107.48047,1612.2078,23.623447,0.43244776,,True,False,False,True
8,143,15,1.6,750,1.5753655,-0.02463423,0.05283268,0.060611755,0.055391412,0.98460346,1.0,0.044146452,0.06588735,107.9628,1619.441,23.63046,0.43425906,,True,False,False,True
9,144,0,1.8,750,1.7817187,-0.018281238,0.051313125,0.058470152,0.055535417,0.9898438,1.0,0.027650114,0.06898713,142.64058,2139.6096,26.725796,0.50729406,,True,False,False,True
