speed_index,env_index,replicate,command_vx,samples,mean_vx,bias_vx,mae_vx,rmse_vx,std_vx,completion,tracking_fraction,mean_abs_vy,mean_abs_yaw,mean_power_w,energy_j,distance_m,mechanical_cot,failure_time_s,survived,fell,timed_out,tracking_success
3,61,13,0.6,750,0.6232483,0.02324797,0.025224263,0.0307659,0.020146409,1.0387471,1.0,0.0386453,0.06496704,20.52389,307.85828,9.3487215,0.20866735,,True,False,False,True
3,62,14,0.6,750,0.6229921,0.022992216,0.025036542,0.030564912,0.02014493,1.0383201,1.0,0.038525105,0.064976566,20.507383,307.61063,9.344885,0.2085851,,True,False,False,True
3,63,15,0.6,750,0.62298614,0.022986114,0.02503338,0.030561548,0.020147149,1.0383102,1.0,0.03852489,0.06497758,20.509237,307.63855,9.34479,0.20860614,,True,False,False,True
4,64,0,0.8,750,0.8296139,0.029613733,0.032213893,0.038750567,0.02498717,1.0370173,1.0,0.03904838,0.05409312,32.51348,487.70227,12.444198,0.24833836,,True,False,False,True
4,65,1,0.8,750,0.8296986,0.029698618,0.032291904,0.038822666,0.02500267,1.0371232,1.0,0.038938638,0.054107238,32.484154,487.2627,12.44548,0.24808894,,True,False,False,True
4,66,2,0.8,750,0.8296408,0.029641429,0.032247763,0.03878074,0.025024116,1.037051,1.0,0.038938645,0.05415186,32.486366,487.29526,12.444623,0.24812262,,True,False,False,True
4,67,3,0.8,750,0.82959807,0.029597893,0.032207325,0.03874097,0.024999093,1.0369976,1.0,0.038993713,0.05413104,32.5056,487.5838,12.443968,0.24828261,,True,False,False,True
4,68,4,0.8,750,0.8301162,0.030116793,0.032606494,0.03917538,0.02507052,1.0376452,1.0,0.038702503,0.05435995,32.566067,488.4909,12.45176,0.24858886,,True,False,False,True
4,69,5,0.8,750,0.82969004,0.029689789,0.032300018,0.038825218,0.025012204,1.0371125,1.0,0.03882388,0.054242264,32.48813,487.32166,12.445344,0.2481217,,True,False,False,True
4,70,6,0.8,750,0.829664,0.029663777,0.032263614,0.038797162,0.024999093,1.0370799,1.0,0.038961787,0.054100398,32.501934,487.52924,12.444957,0.24823509,,True,False,False,True
4,71,7,0.8,750,0.8296605,0.029660175,0.03226054,0.03879605,0.025003862,1.0370755,1.0,0.038963407,0.05409899,32.508385,487.62628,12.444906,0.24828552,,True,False,False,True
4,72,8,0.8,750,0.8296019,0.029601488,0.032209985,0.038743515,0.02497882,1.0370023,1.0,0.03900328,0.0541247,32.50343,487.55112,12.444017,0.24826498,,True,False,False,True
4,73,9,0.8,750,0.829763,0.029762872,0.03233903,0.038888827,0.025024116,1.0372037,1.0,0.038864303,0.0542815,32.540855,488.1128,12.446448,0.24850245,,True,False,False,True
4,74,10,0.8,750,0.8297852,0.029784497,0.03235152,0.038902372,0.024999093,1.0372316,1.0,0.038889144,0.054267503,32.545307,488.1794,12.446764,0.24853006,,True,False,False,True
4,75,11,0.8,750,0.8296222,0.029622544,0.032232888,0.038767334,0.025021734,1.0370277,1.0,0.038982026,0.054113556,32.491005,487.36566,12.444344,0.24816404,,True,False,False,True
4,76,12,0.8,750,0.8300724,0.030072566,0.032569025,0.03913499,0.025043163,1.0375905,1.0,0.038771667,0.054277647,32.54309,488.14618,12.451096,0.24842668,,True,False,False,True
4,77,13,0.8,750,0.8297525,0.029752249,0.032316305,0.038868155,0.024999093,1.0371906,1.0,0.03904408,0.054036662,32.50658,487.59894,12.446278,0.24824424,,True,False,False,True
4,78,14,0.8,750,0.8295631,0.029563105,0.032177445,0.038713813,0.024993133,1.0369538,1.0,0.03902048,0.05411255,32.505726,487.5863,12.443449,0.24829425,,True,False,False,True
4,79,15,0.8,750,0.8297206,0.029720815,0.032291662,0.038840614,0.025012204,1.0371507,1.0,0.039072953,0.054010354,32.506702,487.60025,12.44581,0.24825422,,True,False,False,True
5,80,0,1.0,750,1.0342304,0.034230758,0.037087318,0.044578634,0.028565496,1.0342304,1.0,0.042149395,0.04527713,50.548656,758.23,15.513467,0.30970484,,True,False,False,True
5,81,1,1.0,750,1.0342244,0.034224436,0.03708392,0.04457281,0.02855715,1.0342244,1.0,0.042142063,0.045294195,50.54512,758.177,15.51336,0.30968535,,True,False,False,True
5,82,2,1.0,750,1.0341642,0.034164194,0.037039623,0.044518135,0.028552974,1.0341642,1.0,0.042272553,0.045306284,50.536316,758.0445,15.512464,0.30964908,,True,False,False,True
5,83,3,1.0,750,1.034227,0.034227356,0.03708635,0.04457535,0.028567582,1.034227,1.0,0.04214546,0.045296576,50.54572,758.1857,15.513409,0.30968794,,True,False,False,True
5,84,4,1.0,750,1.034331,0.034330886,0.037163932,0.044667497,0.028586354,1.034331,1.0,0.042193554,0.045273356,50.553074,758.2956,15.514961,0.3097018,,True,False,False,True
5,85,5,1.0,750,1.0342094,0.03421011,0.037073612,0.044562764,0.02857384,1.0342094,1.0,0.04219636,0.04525384,50.547043,758.2056,15.513152,0.30970117,,True,False,False,True
5,86,6,1.0,750,1.0341637,0.03416321,0.03703644,0.044516165,0.028507011,1.0341637,1.0,0.042285923,0.04528621,50.527775,757.9164,15.512446,0.30959713,,True,False,False,True
5,87,7,1.0,750,1.0342659,0.03426513,0.03711407,0.0446075,0.028538357,1.0342659,1.0,0.04217562,0.045270972,50.553345,758.3004,15.51397,0.30972356,,True,False,False,True
5,88,8,1.0,750,1.0342604,0.034261297,0.037116677,0.044613793,0.02862178,1.0342604,1.0,0.042096063,0.04527728,50.55395,758.3099,15.513912,0.3097286,,True,False,False,True
5,89,9,1.0,750,1.0343007,0.03430052,0.037140954,0.044641774,0.02857384,1.0343007,1.0,0.042212546,0.04527531,50.55121,758.2679,15.514505,0.3096996,,True,False,False,True
5,90,10,1.0,750,1.0341934,0.034193207,0.037060995,0.044546217,0.028532092,1.0341934,1.0,0.042258892,0.045263056,50.54201,758.1298,15.512908,0.3096751,,True,False,False,True
5,91,11,1.0,750,1.034225,0.03422467,0.037085272,0.04457128,0.028527914,1.034225,1.0,0.042246778,0.045281287,50.546833,758.20245,15.513366,0.3096956,,True,False,False,True
5,92,12,1.0,750,1.0342433,0.03424363,0.037098367,0.044588283,0.028567582,1.0342433,1.0,0.042224094,0.04526574,50.550648,758.25916,15.513645,0.3097132,,True,False,False,True
5,93,13,1.0,750,1.0341902,0.034190707,0.03706984,0.044556607,0.028590525,1.0341902,1.0,0.042054597,0.045373417,50.5558,758.33685,15.51285,0.30976084,,True,False,False,True
5,94,14,1.0,750,1.0341886,0.03418878,0.037068427,0.044558644,0.028571755,1.0341886,1.0,0.04205447,0.045348983,50.55774,758.3653,15.512818,0.30977306,,True,False,False,True
5,95,15,1.0,750,1.0342873,0.0342874,0.037138686,0.044642195,0.02858427,1.0342873,1.0,0.04205752,0.04531102,50.5549,758.3234,15.514306,0.30972627,,True,False,False,True
6,96,0,1.2,750,1.2316285,0.031628605,0.035584375,0.043593,0.029998515,1.026357,1.0,0.051711574,0.04614688,73.72055,1105.808,18.474432,0.379284,,True,False,False,True
6,97,1,1.2,750,1.2315773,0.031576857,0.035539925,0.04355852,0.029982615,1.0263144,1.0,0.05140813,0.046014406,73.75264,1106.2891,18.473644,0.3794652,,True,False,False,True
6,98,2,1.2,750,1.2324618,0.03246122,0.036074113,0.044157363,0.02990299,1.0270514,1.0,0.053566225,0.046262726,73.66929,1105.0398,18.486925,0.37876442,,True,False,False,True
6,99,3,1.2,750,1.2315919,0.03159112,0.03556632,0.043568917,0.02999653,1.0263265,1.0,0.0520638,0.046415567,73.697075,1105.4559,18.473873,0.37917474,,True,False,False,True
6,100,4,1.2,750,1.2317147,0.031714853,0.035597853,0.043636017,0.029966708,1.0264289,1.0,0.05202302,0.046076674,73.702,1105.5306,18.475727,0.3791623,,True,False,False,True
6,101,5,1.2,750,1.2313124,0.031313404,0.035395414,0.043372013,0.030036243,1.0260936,1.0,0.052281667,0.04652257,73.690094,1105.3513,18.469692,0.37922466,,True,False,False,True
6,102,6,1.2,750,1.2319076,0.031906657,0.03574534,0.043756336,0.02991694,1.0265896,1.0,0.051659215,0.046028156,73.77873,1106.6799,18.478598,0.37949753,,True,False,False,True
6,103,7,1.2,750,1.2319212,0.031921376,0.035719424,0.043779828,0.02995477,1.026601,1.0,0.052278906,0.045778275,73.70293,1105.5444,18.478828,0.3791034,,True,False,False,True
6,104,8,1.2,750,1.2319268,0.031926345,0.035769247,0.043790277,0.029958751,1.0266056,1.0,0.05287622,0.04587984,73.65785,1104.8682,18.478903,0.37886998,,True,False,False,True
6,105,9,1.2,750,1.2318745,0.03187406,0.03572058,0.043741394,0.029934866,1.026562,1.0,0.05184146,0.046058416,73.768936,1106.5338,18.478111,0.37945738,,True,False,False,True
6,106,10,1.2,750,1.2317115,0.031711668,0.03559375,0.043635,0.030000502,1.0264262,1.0,0.05210533,0.04612557,73.69214,1105.381,18.475681,0.37911192,,True,False,False,True
6,107,11,1.2,750,1.231847,0.0318465,0.03570026,0.043742247,0.0299488,1.0265392,1.0,0.052929133,0.045896135,73.64988,1104.747,18.477707,0.3788529,,True,False,False,True
6,108,12,1.2,750,1.2327034,0.03270323,0.036258247,0.044474218,0.030127387,1.0272528,1.0,0.04910298,0.046675365,73.882965,1108.2438,18.490557,0.37978798,,True,False,False,True
6,109,13,1.2,750,1.2316041,0.031603735,0.035571825,0.043572452,0.029976651,1.0263367,1.0,0.051882908,0.046295736,73.7196,1105.7937,18.474054,0.37928686,,True,False,False,True
6,110,14,1.2,750,1.2316438,0.031643633,0.035614923,0.043605965,0.029992554,1.0263698,1.0,0.051938593,0.04636855,73.74552,1106.1819,18.474653,0.3794077,,True,False,False,True
6,111,15,1.2,750,1.2323806,0.03238107,0.036043845,0.044116635,0.029998515,1.0269839,1.0,0.052161846,0.046007924,73.77952,1106.6926,18.485706,0.3793559,,True,False,False,True
7,112,0,1.4,750,1.4295384,0.029538793,0.03476914,0.042558633,0.030660797,1.0210989,1.0,0.066395216,0.051844228,102.68662,1540.2999,21.443083,0.45517036,,True,False,False,True
7,113,1,1.4,750,1.4298649,0.029865084,0.034997653,0.042848915,0.030719062,1.021332,0.99866664,0.066176765,0.052215617,102.63201,1539.4808,21.447966,0.45482475,,True,False,False,True
7,114,2,1.4,750,1.428855,0.028855672,0.03441066,0.042145833,0.030738458,1.0206107,1.0,0.065570414,0.050809544,102.46504,1536.976,21.432838,0.45440522,,True,False,False,True
7,115,3,1.4,750,1.428491,0.028490456,0.03420953,0.041910734,0.030738458,1.0203507,1.0,0.06480103,0.050829507,102.56375,1538.4564,21.427355,0.4549593,,True,False,False,True
7,116,4,1.4,750,1.4286414,0.028641604,0.03442967,0.04220827,0.030985668,1.0204582,1.0,0.06557315,0.05128788,102.510574,1537.659,21.429619,0.45467547,,True,False,False,True
7,117,5,1.4,750,1.4284178,0.028418424,0.03418672,0.041857917,0.030761719,1.0202985,0.99866664,0.065662354,0.051454756,102.54323,1538.149,21.426287,0.4548911,,True,False,False,True
7,118,6,1.4,750,1.4290874,0.02908757,0.034563944,0.042315975,0.030761719,1.0207767,1.0,0.06543365,0.05139196,102.60331,1539.0492,21.436317,0.4549443,,True,False,False,True
7,119,7,1.4,750,1.4290509,0.029050497,0.034558807,0.04228699,0.030722942,1.0207506,1.0,0.06538709,0.05146334,102.76389,1541.4586,21.435755,0.45566848,,True,False,False,True
7,120,8,1.4,750,1.4292443,0.029243693,0.034651626,0.04245066,0.030746214,1.0208888,1.0,0.065939024,0.051291373,102.69063,1540.3579,21.43865,0.45528162,,True,False,False,True
7,121,9,1.4,750,1.4293044,0.02930374,0.03467125,0.042442404,0.030668572,1.0209317,1.0,0.066153996,0.051319733,102.79473,1541.9186,21.439552,0.45572373,,True,False,False,True
7,122,10,1.4,750,1.4292113,0.029210875,0.034693323,0.0425149,0.030881617,1.0208652,1.0,0.06574638,0.051501144,102.53638,1538.0458,21.438152,0.4546088,,True,False,False,True
7,123,11,1.4,750,1.4294978,0.029497549,0.034718543,0.042593833,0.030699652,1.0210699,1.0,0.06563509,0.05142976,102.67923,1540.1866,21.44246,0.45515016,,True,False,False,True
7,124,12,1.4,750,1.4297183,0.02971784,0.034930002,0.04278017,0.030746214,1.0212274,1.0,0.06586903,0.0517489,102.683075,1540.2458,21.445778,0.45509717,,True,False,False,True
7,125,13,1.4,750,1.4291496,0.029149406,0.034607347,0.042400684,0.030769467,1.0208212,1.0,0.065352045,0.051516958,102.615,1539.2263,21.437237,0.45497712,,True,False,False,True
7,126,14,1.4,750,1.4298667,0.02986615,0.03496463,0.042826246,0.030664684,1.0213333,0.99866664,0.06622736,0.051558096,102.744896,1541.1735,21.44799,0.4553243,,True,False,False,True
7,127,15,1.4,750,1.4287505,0.028750518,0.034358922,0.042052835,0.030707417,1.0205361,1.0,0.06532219,0.05125963,102.59446,1538.917,21.431252,0.45501274,,True,False,False,True
8,128,0,1.6,750,1.6135535,0.013553678,0.028234448,0.033732615,0.030885478,1.0084709,0.9813333,0.07359649,0.06763259,135.16325,2027.4497,24.203308,0.53080046,,True,False,False,True
8,129,1,1.6,750,1.6139554,0.013955401,0.028323425,0.033841133,0.030839127,1.0087221,0.9813333,0.07318948,0.06724642,135.16676,2027.5021,24.209335,0.530682,,True,False,False,True
8,130,2,1.6,750,1.6142644,0.014264086,0.028395152,0.03404798,0.030893195,1.0089152,0.9826667,0.072937325,0.06669077,135.19879,2027.9796,24.213957,0.5307057,,True,False,False,True
8,131,3,1.6,750,1.6134537,0.013452952,0.02819312,0.033724986,0.030873897,1.0084085,0.9826667,0.072052,0.06587025,135.11465,2026.7179,24.20178,0.53064233,,True,False,False,True
8,132,4,1.6,750,1.6142294,0.014229444,0.028447974,0.03413821,0.031020274,1.0088934,0.9826667,0.07291705,0.06712217,135.29143,2029.3713,24.213455,0.5310809,,True,False,False,True
8,133,5,1.6,750,1.6138159,0.013815473,0.028267145,0.033828195,0.030800447,1.0086349,0.9813333,0.0732016,0.06639185,134.9837,2024.7563,24.20723,0.53000945,,True,False,False,True
8,134,6,1.6,750,1.613688,0.013687403,0.028234528,0.033802405,0.030850722,1.0085549,0.9826667,0.07324343,0.06654733,135.14668,2027.201,24.205305,0.53069156,,True,False,False,True
8,135,7,1.6,750,1.6139503,0.013948747,0.028329112,0.033929918,0.03086231,1.0087188,0.9826667,0.073170215,0.06691352,135.20314,2028.046,24.209234,0.53082657,,True,False,False,True
8,136,8,1.6,750,1.6143429,0.014343063,0.028461434,0.034134947,0.030977972,1.0089643,0.9826667,0.07216202,0.0650481,135.23747,2028.5634,24.21516,0.53083205,,True,False,False,True
8,137,9,1.6,750,1.6133527,0.013354437,0.028170774,0.033694517,0.031027958,1.0083454,0.9826667,0.07228911,0.0659613,135.0703,2026.0546,24.200314,0.5305008,,True,False,False,True
8,138,10,1.6,750,1.6144481,0.014448343,0.028476706,0.034219675,0.0310318,1.00903,0.98,0.07331608,0.06666989,135.05037,2025.7554,24.216726,0.530063,,True,False,False,True
8,139,11,1.6,750,1.6141987,0.014199104,0.028381433,0.034007214,0.030951023,1.0088742,0.9826667,0.07230924,0.06543045,135.2659,2028.9873,24.21299,0.5309906,,True,False,False,True
8,140,12,1.6,750,1.6140454,0.014044908,0.028380873,0.034099657,0.031062517,1.0087783,0.9813333,0.07326333,0.06724777,135.09122,2026.3683,24.210674,0.5303559,,True,False,False,True
8,141,13,1.6,750,1.6140565,0.014056063,0.028392842,0.034012094,0.030935613,1.0087852,0.9826667,0.07298659,0.06693147,135.19775,2027.9657,24.21085,0.5307701,,True,False,False,True
8,142,14,1.6,750,1.6134951,0.013494599,0.028177394,0.033696502,0.030870035,1.0084344,0.98,0.072811626,0.066341184,135.06894,2026.0338,24.202436,0.53044885,,True,False,False,True
8,143,15,1.6,750,1.6139451,0.013946624,0.02835117,0.033973847,0.03105868,1.0087156,0.9826667,0.07284352,0.06627494,135.12543,2026.8821,24.209185,0.530523,,True,False,False,True
9,144,0,1.8,750,1.7986026,-0.0013982884,0.02644275,0.03166634,0.03157636,0.9992237,0.9493333,0.074234486,0.09418874,171.78119,2576.7188,26.979021,0.60519695,,True,False,False,True
9,145,1,1.8,750,1.7983351,-0.0016642231,0.026066069,0.03125475,0.031242369,0.99907506,0.93866664,0.07644053,0.09574431,171.39192,2570.8767,26.975029,0.6039142,,True,False,False,True
