speed_index,env_index,replicate,command_vx,samples,mean_vx,bias_vx,mae_vx,rmse_vx,std_vx,completion,tracking_fraction,mean_abs_vy,mean_abs_yaw,mean_power_w,energy_j,distance_m,mechanical_cot,failure_time_s,survived,fell,timed_out,tracking_success
3,54,6,0.6,750,0.5852668,-0.014733088,0.020131892,0.02463011,0.019745227,0.9754447,0.91333336,0.012726697,0.08586646,18.919718,283.7956,8.779003,0.20484076,,True,False,False,True
3,55,7,0.6,750,0.58526903,-0.014730905,0.020133842,0.02462866,0.019736923,0.97544837,0.91333336,0.012745271,0.08579326,18.932562,283.9886,8.779038,0.20497923,,True,False,False,True
3,56,8,0.6,750,0.58522385,-0.014776153,0.020150099,0.02465639,0.019738434,0.975373,0.91333336,0.012736182,0.085856505,18.920076,283.80127,8.778356,0.20485996,,True,False,False,True
3,57,9,0.6,750,0.585252,-0.014748044,0.020139903,0.024638932,0.019731639,0.97541994,0.91333336,0.012743376,0.08583623,18.922295,283.8344,8.778774,0.2048741,,True,False,False,True
3,58,10,0.6,750,0.5852118,-0.0147879915,0.02015534,0.02466352,0.019744473,0.975353,0.91333336,0.0127328215,0.08583001,18.922537,283.83807,8.778185,0.2048905,,True,False,False,True
3,59,11,0.6,750,0.58521485,-0.014785231,0.020152185,0.024660759,0.019732393,0.97535807,0.91333336,0.012746211,0.08580949,18.924229,283.8634,8.778226,0.20490783,,True,False,False,True
3,60,12,0.6,750,0.5852079,-0.014791876,0.020156002,0.024665082,0.01974749,0.97534645,0.91333336,0.012736974,0.0858397,18.92042,283.80627,8.778116,0.20486915,,True,False,False,True
3,61,13,0.6,750,0.5852373,-0.014763043,0.020143675,0.02464712,0.019727107,0.9753955,0.91333336,0.012731758,0.08583592,18.921038,283.8159,8.778559,0.20486577,,True,False,False,True
3,62,14,0.6,750,0.5852221,-0.014777678,0.020150363,0.02465687,0.019742208,0.97537017,0.91333336,0.012732559,0.08584294,18.922083,283.83118,8.778337,0.20488198,,True,False,False,True
3,63,15,0.6,750,0.58526105,-0.014739128,0.02013149,0.024631396,0.019735415,0.975435,0.91333336,0.012742005,0.085860975,18.915737,283.7362,8.778911,0.20480004,,True,False,False,True
4,64,0,0.8,750,0.795113,-0.004886707,0.022503061,0.025484743,0.025024116,0.9938913,0.912,0.016242098,0.08885881,31.063448,465.95108,11.92669,0.24755763,,True,False,False,True
4,65,1,0.8,750,0.7951312,-0.0048687854,0.02250354,0.025484715,0.025020543,0.993914,0.912,0.016248237,0.088855185,31.063257,465.9483,11.926968,0.24755038,,True,False,False,True
4,66,2,0.8,750,0.795124,-0.0048756325,0.022502577,0.02548395,0.025013395,0.993905,0.912,0.016242767,0.0888561,31.059362,465.89026,11.92686,0.24752179,,True,False,False,True
4,67,3,0.8,750,0.79512274,-0.0048774825,0.022502271,0.025483733,0.024999093,0.9939034,0.912,0.016244795,0.088851005,31.062498,465.93756,11.926835,0.24754743,,True,False,False,True
4,68,4,0.8,750,0.7951264,-0.0048739403,0.022502538,0.025483636,0.02500267,0.993908,0.912,0.016246665,0.08885435,31.062906,465.94324,11.926896,0.24754918,,True,False,False,True
4,69,5,0.8,750,0.7951081,-0.0048921593,0.022502648,0.02548342,0.025003862,0.9938851,0.912,0.01623694,0.08885794,31.062113,465.9318,11.926619,0.24754886,,True,False,False,True
4,70,6,0.8,750,0.7951121,-0.004887316,0.022500554,0.02548437,0.025026498,0.9938901,0.912,0.016248766,0.08884937,31.061329,465.92038,11.92669,0.24754132,,True,False,False,True
4,71,7,0.8,750,0.795133,-0.0048676166,0.022503052,0.025483012,0.02499194,0.9939162,0.912,0.016248045,0.08884717,31.062506,465.9375,11.926977,0.24754445,,True,False,False,True
4,72,8,0.8,750,0.7951112,-0.004888692,0.022502953,0.025484435,0.025012204,0.993889,0.912,0.016242554,0.08887089,31.064747,465.9713,11.926676,0.24756867,,True,False,False,True
4,73,9,0.8,750,0.7951158,-0.004883851,0.0225018,0.02548331,0.025019351,0.99389476,0.912,0.016240587,0.08885383,31.059635,465.89505,11.926732,0.24752697,,True,False,False,True
4,74,10,0.8,750,0.79510653,-0.0048933267,0.022501675,0.02548665,0.02501697,0.99388313,0.912,0.016253002,0.08884843,31.062683,465.94006,11.926608,0.24755348,,True,False,False,True
4,75,11,0.8,750,0.7951113,-0.0048886943,0.022502884,0.02548554,0.025019351,0.9938891,0.912,0.016242161,0.08885878,31.057474,465.86234,11.926671,0.24751087,,True,False,False,True
4,76,12,0.8,750,0.79511726,-0.0048823934,0.022501849,0.025483843,0.025015779,0.99389654,0.912,0.016242333,0.08886005,31.058182,465.87265,11.92677,0.2475143,,True,False,False,True
4,77,13,0.8,750,0.7951171,-0.0048833247,0.02250214,0.025483584,0.025000285,0.99389637,0.912,0.016241232,0.08885729,31.059383,465.8907,11.926746,0.24752437,,True,False,False,True
4,78,14,0.8,750,0.79511595,-0.004883595,0.022500183,0.025482383,0.025024116,0.99389493,0.912,0.01624771,0.08883961,31.05615,465.84253,11.926748,0.24749874,,True,False,False,True
4,79,15,0.8,750,0.79510695,-0.004892654,0.022500481,0.025485031,0.025020543,0.99388367,0.912,0.016247721,0.08884728,31.057468,465.86197,11.926606,0.24751201,,True,False,False,True
5,80,0,1.0,750,1.0073228,0.0073229987,0.025254637,0.029279312,0.028360274,1.0073228,0.91066664,0.020446716,0.09670589,49.17,737.5493,15.10984,0.30930513,,True,False,False,True
5,81,1,1.0,750,1.0072994,0.007299159,0.0252504,0.02927309,0.028332938,1.0072994,0.91066664,0.020434871,0.096710645,49.1705,737.55743,15.1094885,0.3093157,,True,False,False,True
5,82,2,1.0,750,1.0073105,0.0073109074,0.025252754,0.029276578,0.028370779,1.0073105,0.91066664,0.020445181,0.09671081,49.170235,737.55347,15.109665,0.30931044,,True,False,False,True
5,83,3,1.0,750,1.0072991,0.00729971,0.025250465,0.029272811,0.028366577,1.0072991,0.91066664,0.02043634,0.09671603,49.17101,737.5654,15.109495,0.30931893,,True,False,False,True
5,84,4,1.0,750,1.0073181,0.0073176855,0.02525397,0.029278165,0.02834766,1.0073181,0.91066664,0.020444965,0.09670979,49.16978,737.5466,15.109758,0.30930564,,True,False,False,True
5,85,5,1.0,750,1.0073133,0.007313055,0.025253499,0.02927732,0.028332938,1.0073133,0.91066664,0.020440688,0.09671702,49.170963,737.5643,15.109692,0.30931443,,True,False,False,True
5,86,6,1.0,750,1.0073146,0.0073142867,0.025253128,0.029277066,0.028332938,1.0073146,0.91066664,0.02044022,0.09670693,49.170116,737.5516,15.109718,0.30930856,,True,False,False,True
5,87,7,1.0,750,1.0073061,0.007306097,0.02525105,0.029274706,0.02835817,1.0073061,0.91066664,0.02043828,0.096713044,49.170444,737.55664,15.109595,0.3093132,,True,False,False,True
5,88,8,1.0,750,1.0072942,0.007294406,0.025248429,0.029271299,0.028341351,1.0072942,0.91066664,0.020432085,0.09670662,49.171402,737.57117,15.109414,0.30932298,,True,False,False,True
5,89,9,1.0,750,1.0073003,0.007300483,0.025249781,0.029272303,0.028351866,1.0073003,0.91066664,0.020432783,0.09670705,49.170666,737.5597,15.109507,0.30931628,,True,False,False,True
5,90,10,1.0,750,1.0073056,0.0073053804,0.025250956,0.029274343,0.02833504,1.0073056,0.91066664,0.02043695,0.096706174,49.171074,737.5661,15.109572,0.30931765,,True,False,False,True
5,91,11,1.0,750,1.007297,0.0072970754,0.025248617,0.02927089,0.028349763,1.007297,0.91066664,0.020428017,0.09670402,49.170975,737.56445,15.109457,0.30931932,,True,False,False,True
5,92,12,1.0,750,1.0073156,0.0073156334,0.025253873,0.029277772,0.028349763,1.0073156,0.91066664,0.020442164,0.09671021,49.169834,737.54767,15.109739,0.3093065,,True,False,False,True
5,93,13,1.0,750,1.0073112,0.007311569,0.025253054,0.029276896,0.02835817,1.0073112,0.91066664,0.020443302,0.09671187,49.17022,737.55334,15.1096735,0.30931023,,True,False,False,True
5,94,14,1.0,750,1.0073164,0.0073163896,0.025253695,0.029277936,0.028353967,1.0073164,0.91066664,0.020444464,0.096706495,49.170246,737.5536,15.109747,0.30930883,,True,False,False,True
5,95,15,1.0,750,1.0073252,0.0073254495,0.025256082,0.029281175,0.028366577,1.0073252,0.91066664,0.020447152,0.09670478,49.168423,737.5265,15.109884,0.30929464,,True,False,False,True
6,96,0,1.2,750,1.2149494,0.014949902,0.027336732,0.03288765,0.02932128,1.0124577,0.9586667,0.020701079,0.09794804,71.68357,1075.2539,18.224257,0.373867,,True,False,False,True
6,97,1,1.2,750,1.2147648,0.014764458,0.027269056,0.03276354,0.029248007,1.012304,0.9586667,0.020728333,0.098033935,71.66886,1075.0323,18.22146,0.3738473,,True,False,False,True
6,98,2,1.2,750,1.2151344,0.015135524,0.02737225,0.03294847,0.029302977,1.012612,0.9586667,0.020634698,0.09804265,71.709816,1075.6478,18.227034,0.373947,,True,False,False,True
6,99,3,1.2,750,1.2147388,0.0147387395,0.027287358,0.03278068,0.029274486,1.0122824,0.9586667,0.020689106,0.097953714,71.668495,1075.0278,18.221079,0.37385356,,True,False,False,True
6,100,4,1.2,750,1.2148104,0.014810697,0.027290711,0.0327832,0.02927245,1.012342,0.9573333,0.020577583,0.09820102,71.69513,1075.4274,18.222178,0.37396997,,True,False,False,True
6,101,5,1.2,750,1.2148463,0.01484633,0.027315836,0.032844804,0.029298909,1.0123718,0.9586667,0.020687936,0.09792665,71.68055,1075.2078,18.222696,0.37388295,,True,False,False,True
6,102,6,1.2,750,1.214977,0.014977031,0.027340375,0.032903176,0.029313147,1.0124809,0.96,0.02078523,0.09783804,71.67831,1075.1752,18.224659,0.37383136,,True,False,False,True
6,103,7,1.2,750,1.2149484,0.014947485,0.027327836,0.032880276,0.02925412,1.012457,0.9586667,0.020738687,0.09788567,71.681755,1075.2268,18.224216,0.3738584,,True,False,False,True
6,104,8,1.2,750,1.2149402,0.014939859,0.027335802,0.03288578,0.029280594,1.0124501,0.9586667,0.020696307,0.097941674,71.68336,1075.2499,18.224092,0.37386897,,True,False,False,True
6,105,9,1.2,750,1.2147839,0.014783465,0.027262354,0.032763205,0.0292317,1.0123199,0.9586667,0.020779435,0.09801242,71.68976,1075.346,18.22175,0.37395042,,True,False,False,True
6,106,10,1.2,750,1.2149025,0.01490333,0.027327225,0.032868795,0.029333474,1.0124187,0.9586667,0.020701082,0.09794316,71.680725,1075.2112,18.223545,0.37386674,,True,False,False,True
6,107,11,1.2,750,1.2151273,0.015126532,0.027378075,0.032948658,0.029245969,1.012606,0.9586667,0.0206172,0.09808207,71.70513,1075.5784,18.226885,0.3739259,,True,False,False,True
6,108,12,1.2,750,1.2148352,0.014835939,0.027315743,0.032841966,0.029349724,1.0123626,0.9586667,0.02071227,0.09791735,71.67614,1075.1422,18.222538,0.37386343,,True,False,False,True
6,109,13,1.2,750,1.2149118,0.014911857,0.027297875,0.032840546,0.029264305,1.0124265,0.9573333,0.020637402,0.09806496,71.73158,1075.9746,18.22369,0.3741292,,True,False,False,True
6,110,14,1.2,750,1.2151165,0.015116127,0.027370844,0.03295754,0.029264305,1.0125971,0.9573333,0.020577624,0.09806381,71.7473,1076.2101,18.22674,0.37414846,,True,False,False,True
6,111,15,1.2,750,1.2148693,0.014869085,0.027294237,0.032795817,0.029241892,1.012391,0.9573333,0.020597067,0.09817713,71.706566,1075.5985,18.223034,0.3740119,,True,False,False,True
7,112,0,1.4,750,1.412945,0.012944768,0.026739271,0.032034706,0.029284665,1.0092465,0.96533334,0.020043615,0.09657892,98.59561,1478.9344,21.194178,0.44216898,,True,False,False,True
7,113,1,1.4,750,1.4144933,0.014492804,0.026942912,0.032621104,0.02918272,1.0103524,0.96533334,0.020271312,0.09812738,98.72369,1480.855,21.2174,0.4422586,,True,False,False,True
7,114,2,1.4,750,1.4142638,0.0142647065,0.02688854,0.032527674,0.029252082,1.0101885,0.96533334,0.020232933,0.098105446,98.71707,1480.7568,21.213968,0.44230083,,True,False,False,True
7,115,3,1.4,750,1.4131476,0.013148068,0.026789784,0.032119945,0.029317213,1.0093912,0.96666664,0.020094354,0.0966569,98.62474,1479.3713,21.197205,0.44223642,,True,False,False,True
7,116,4,1.4,750,1.4130721,0.013072849,0.02676065,0.03208391,0.029345663,1.0093372,0.96533334,0.020052852,0.09663375,98.652916,1479.7925,21.196085,0.4423857,,True,False,False,True
7,117,5,1.4,750,1.4131197,0.013120362,0.026748672,0.032077912,0.02928263,1.0093712,0.96533334,0.02007043,0.09677076,98.64579,1479.687,21.196814,0.44233897,,True,False,False,True
7,118,6,1.4,750,1.4128486,0.012847675,0.026686719,0.031969506,0.029241892,1.0091776,0.96533334,0.019995509,0.09698949,98.58874,1478.83,21.192719,0.44216818,,True,False,False,True
7,119,7,1.4,750,1.4129227,0.012923018,0.026723271,0.032010425,0.029317213,1.0092305,0.96533334,0.020056646,0.096697986,98.59266,1478.8882,21.193832,0.44216233,,True,False,False,True
7,120,8,1.4,750,1.4143983,0.014397994,0.026956463,0.03261434,0.0292317,1.0102845,0.96533334,0.020264339,0.098096505,98.659035,1479.8859,21.215984,0.44199866,,True,False,False,True
7,121,9,1.4,750,1.4128934,0.012893653,0.02674077,0.03202149,0.02931518,1.0092096,0.96533334,0.02009297,0.09652248,98.590096,1478.8512,21.1934,0.44216034,,True,False,False,True
7,122,10,1.4,750,1.4137269,0.01372644,0.02679568,0.03230101,0.02920926,1.009805,0.96666664,0.020300709,0.09761747,98.637314,1479.5603,21.205908,0.4421114,,True,False,False,True
7,123,11,1.4,750,1.4129331,0.012933518,0.026736232,0.03202792,0.029294841,1.009238,0.96533334,0.020053538,0.09663274,98.59615,1478.9427,21.194,0.44217515,,True,False,False,True
7,124,12,1.4,750,1.4129419,0.012941211,0.026741903,0.032030556,0.029252082,1.0092442,0.96666664,0.020091876,0.09662712,98.577736,1478.6641,21.194105,0.44208965,,True,False,False,True
7,125,13,1.4,750,1.4130253,0.013025476,0.026731923,0.03204507,0.029296875,1.0093038,0.96533334,0.020049497,0.09679842,98.64999,1479.7501,21.195377,0.4423878,,True,False,False,True
7,126,14,1.4,750,1.4140519,0.014051702,0.026836373,0.032418784,0.02917455,1.0100371,0.96533334,0.02023898,0.098054685,98.69143,1480.3712,21.210789,0.44225192,,True,False,False,True
7,127,15,1.4,750,1.4128551,0.012854872,0.026723728,0.032009877,0.029284665,1.0091822,0.96533334,0.020038338,0.09664416,98.61402,1479.209,21.192823,0.4422793,,True,False,False,True
8,128,0,1.6,750,1.6057473,0.005748246,0.024992483,0.02950075,0.02897364,1.003592,0.95066667,0.017865323,0.10490032,129.68872,1945.3314,24.086226,0.511777,,True,False,False,True
8,129,1,1.6,750,1.6051016,0.0051011723,0.024987888,0.029484311,0.029055811,1.0031885,0.948,0.017729105,0.105121195,129.4615,1941.9236,24.076523,0.51108634,,True,False,False,True
8,130,2,1.6,750,1.6061679,0.0061666067,0.025217822,0.029757831,0.029059915,1.0038549,0.952,0.017913071,0.104492776,129.72835,1945.9258,24.092497,0.5118001,,True,False,False,True
8,131,3,1.6,750,1.6054386,0.0054375827,0.02501651,0.029559791,0.028990094,1.0033991,0.9493333,0.0178322,0.10486703,129.55464,1943.3198,24.081562,0.5113468,,True,False,False,True
8,132,4,1.6,750,1.6056535,0.005653872,0.025063245,0.029644134,0.029121382,1.0035335,0.95066667,0.017865384,0.10460955,129.63875,1944.5814,24.084808,0.5116098,,True,False,False,True
8,133,5,1.6,750,1.6049938,0.004993354,0.02497818,0.029577767,0.029162288,1.0031211,0.9533333,0.017831927,0.10457115,129.62279,1944.3434,24.074902,0.5117577,,True,False,False,True
8,134,6,1.6,750,1.6054637,0.0054640677,0.025044506,0.02953436,0.029043501,1.0034149,0.95066667,0.017834753,0.10435804,129.70499,1945.5756,24.08196,0.5119319,,True,False,False,True
8,135,7,1.6,750,1.6043158,0.0043155383,0.024931172,0.029451853,0.029113194,1.0026973,0.956,0.01781364,0.10407326,129.71405,1945.7114,24.064732,0.51233417,,True,False,False,True
8,136,8,1.6,750,1.6065934,0.0065927575,0.025146874,0.029731164,0.028957177,1.0041208,0.944,0.017992763,0.10494031,129.81586,1947.2389,24.098906,0.51200926,,True,False,False,True
8,137,9,1.6,750,1.6051213,0.005121191,0.025087744,0.02964251,0.029190889,1.0032008,0.9546667,0.017929876,0.10392077,129.58777,1943.8182,24.076815,0.5115788,,True,False,False,True
8,138,10,1.6,750,1.6061299,0.006130514,0.025186047,0.029697588,0.029088615,1.0038311,0.95066667,0.017819198,0.10430232,129.65054,1944.7579,24.091967,0.5115042,,True,False,False,True
8,139,11,1.6,750,1.6054043,0.005402879,0.025033714,0.02954998,0.028998315,1.0033777,0.94666666,0.01778071,0.104871616,129.61543,1944.234,24.081045,0.51159835,,True,False,False,True
8,140,12,1.6,750,1.6053092,0.0053091077,0.024932222,0.029496636,0.029022971,1.0033183,0.952,0.017925056,0.10454877,129.6219,1944.3278,24.079649,0.51165265,,True,False,False,True
8,141,13,1.6,750,1.6061469,0.0061473357,0.025125742,0.029751228,0.029109098,1.0038418,0.948,0.01777546,0.10512652,129.77295,1946.592,24.092209,0.5119815,,True,False,False,True
8,142,14,1.6,750,1.6059972,0.0059979935,0.025042195,0.029561432,0.029006537,1.0037482,0.95066667,0.01780579,0.10505231,129.66016,1944.9011,24.089968,0.51158434,,True,False,False,True
